id_material,date,material_name,type,amount,unit,photo
477,2024-07-22,"General Plastic Residue",Residue,7.880,Kg,https://wiseorganicfarm.com/composbte/uploads/files/g4hoqzklmu820i6.jpg
478,2024-07-22,"General Paper Residue",Residue,8.385,Kg,https://wiseorganicfarm.com/composbte/uploads/files/o6l_5ni09fjebmk.jpg
479,2024-07-22,"Tetra Pack","Non Organic",0.420,Kg,https://wiseorganicfarm.com/composbte/uploads/files/k420fx7n6o1p5hw.jpg
480,2024-07-22,Candle,Other,0.215,Kg,https://wiseorganicfarm.com/composbte/uploads/files/k7tin39crfaovse.jpg
481,2024-07-22,"Aluminium Can","Non Organic",0.585,Kg,https://wiseorganicfarm.com/composbte/uploads/files/e5o0z2_cpdxt8m1.jpg
482,2024-07-22,"Plastic bottle","Non Organic",0.410,Kg,https://wiseorganicfarm.com/composbte/uploads/files/vewp253d8hqg_sx.jpg
483,2024-07-22,"Glass Bottle","Non Organic",4.180,Kg,https://wiseorganicfarm.com/composbte/uploads/files/t3g5zi8m6x0p9yo.jpg
484,2024-07-22,"Plastic Bag Liner",Residue,2.045,Kg,https://wiseorganicfarm.com/composbte/uploads/files/y1fiwstmk7g8b3q.jpg
485,2024-07-22,"Wet Organic (Food Waste)",Organic,58,Kg,
470,2024-07-21,"Plastic bottle","Non Organic",0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/4e6_toip3rubyj7.jpg
471,2024-07-21,"Aluminium Can","Non Organic",1.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/wiue_0az52pg4md.jpg
472,2024-07-21,"General Paper Residue",Residue,8.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/8nafr5vu0d9s7tg.jpg
473,2024-07-21,"General Plastic Residue",Residue,5.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/wu6c8x5jn97lbmr.jpg
474,2024-07-21,"Plastic Bag Liner",Residue,1.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/k_uw1oqed3p8m2t.jpg
475,2024-07-21,"Glass Bottle","Non Organic",30,Kg,https://wiseorganicfarm.com/composbte/uploads/files/8gmcwpz1_6q37t5.jpg
476,2024-07-21,"Wet Organic (Food Waste)",Organic,48.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/m8tu47ygqso2dzp.jpg
433,2024-07-20,"Wet Organic (Food Waste)",Organic,50.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/54glsyb0mx2wtia.jpg
434,2024-07-20,"General Paper Residue",Residue,15.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/84kzeh_pudifvyq.jpg
435,2024-07-20,"General Plastic Residue",Residue,9.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/87c3vsowq4i9pyn.jpg
436,2024-07-20,"Plastic Bag Liner",Residue,2.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/xn2yf95wliatemr.jpg
437,2024-07-20,"Aluminium Can","Non Organic",0.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/nd74391arwj0uqk.jpg
438,2024-07-20,"Plastic bottle","Non Organic",0.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/w6qc789y20ta_gb.jpg
439,2024-07-20,"Glass Bottle","Non Organic",2.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ojdxv46h8pwn_g1.jpg
440,2024-07-20,"Tetra Pack","Non Organic",1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/yn6ba1ohrkqcd_9.jpg
441,2024-07-19,"Wet Organic (Food Waste)",Organic,42.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ym_cftqvgaprl92.jpg
442,2024-07-19,"General Plastic Residue",Residue,6.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/3aek2vbzd6ty94w.jpg
443,2024-07-19,"General Paper Residue",Residue,10,Kg,https://wiseorganicfarm.com/composbte/uploads/files/lxydfe1giqck_w2.jpg
444,2024-07-19,"Plastic Bag Liner",Residue,2.0,Kg,https://wiseorganicfarm.com/composbte/uploads/files/4ipsklcjzd8b79n.jpg
445,2024-07-18,"Wet Organic (Food Waste)",Organic,48.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/x3n8skdb4taw12z.jpg
446,2024-07-18,"General Plastic Residue",Residue,5.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/8urx7pwhakglcbd.jpg
447,2024-07-18,"General Paper Residue",Residue,10.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/86swr2c3gnxdlki.jpg
448,2024-07-18,"Plastic Bag Liner",Residue,1.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/wfxojd8zi3bgp75.jpg
449,2024-07-18,"Plastic bottle","Non Organic",1.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/wsc1_jh8iatqzx4.jpg
450,2024-07-18,"Glass Bottle","Non Organic",18.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/3wur4gsjckpymqa.jpg
451,2024-07-18,"Aluminium Can","Non Organic",0.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/48jqlmwapncvhb7.jpg
452,2024-07-17,"Wet Organic (Food Waste)",Organic,72.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/lumo1_v7ni06q9e.jpg
453,2024-07-17,"Tetra Pack","Non Organic",0.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/nxh5v4ots0d8gmf.jpg
454,2024-07-17,"General Plastic Residue",Residue,12.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/w6lx2rbgfmqu7tz.jpg
455,2024-07-17,"General Paper Residue",Residue,13.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ehq2adpyxs4bl90.jpg
456,2024-07-17,"Plastic Bag Liner",Residue,3.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/p4hrxitznmkaw16.jpg
462,2024-07-16,"Wet Organic (Food Waste)",Organic,48.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/n1v2_9fkpbcg63w.jpg
463,2024-07-16,"Tetra Pack","Non Organic",0.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/7aquy62ptfodhlw.jpg
464,2024-07-16,"Aluminium Can","Non Organic",0.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ayhwqjvmpt5of9e.jpg
465,2024-07-16,"General Paper Residue",Residue,13.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ds73q08lcfu_1ox.jpg
466,2024-07-16,"General Plastic Residue",Residue,7.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/zv6p7ao_lfsyhig.jpg
467,2024-07-16,"Glass Bottle","Non Organic",3.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/9z2y1_6mb5pctwk.jpg
468,2024-07-16,"Plastic Bag Liner",Residue,2.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/xoak2ri1c45eblu.jpg
469,2024-07-16,"Plastic bottle","Non Organic",0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/c69epnf1kt4l85g.jpg
458,2024-07-15,"Wet Organic (Food Waste)",Organic,57.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/456r27fwy_j1n3c.jpg
459,2024-07-15,"General Paper Residue",Residue,12.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/6s8x_2tn9v37u10.jpg
460,2024-07-15,"General Plastic Residue",Residue,7.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/76udqnvbpo9flr1.jpg
461,2024-07-15,"Plastic Bag Liner",Residue,2.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/27k6gb9w_qip5z8.jpg
427,2024-07-14,"General Paper Residue",Residue,13.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/7dzs8rlcyig9j2h.jpg
428,2024-07-14,"General Plastic Residue",Residue,6.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/n58qg0lox24zucv.jpg
429,2024-07-14,"Glass Bottle","Non Organic",5.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/3mbzwo1_rn0vu5i.jpg
430,2024-07-14,"Aluminium Can","Non Organic",0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/x39u28lykijp0a1.jpg
431,2024-07-14,"Tetra Pack","Non Organic",0.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/h2v0wc93e6qg84m.jpg
432,2024-07-14,"Wet Organic (Food Waste)",Organic,64.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/zcdjl13eoa85viw.jpg
457,2024-07-14,"Plastic Bag Liner",Residue,2.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/azqd8mpon30evg1.jpg
420,2024-07-13,"Wet Organic (Food Waste)",Organic,64.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/o9u715k8tcnajdq.jpg
421,2024-07-13,"General Plastic Residue",Residue,7.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/mevhba50ox13clf.jpg
422,2024-07-13,"General Paper Residue",Residue,16.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/m3hwzy_opi51964.jpg
423,2024-07-13,"Plastic Bag Liner",Residue,2.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/wdyxezhfqgk945i.jpg
424,2024-07-13,"Tetra Pack","Non Organic",0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/_ftv4r1csu2dqzj.jpg
425,2024-07-13,"Glass Bottle","Non Organic",2.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/_07bvl2rpkdzxf9.jpg
426,2024-07-13,"Plastic bottle","Non Organic",0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/l42feh3poq8d1ys.jpg
414,2024-07-12,"Wet Organic (Food Waste)",Organic,"73.3 ",Kg,https://wiseorganicfarm.com/composbte/uploads/files/9ejcgs_p62l531w.jpg
415,2024-07-12,"General Plastic Residue",Residue,5.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/mibzusgcxljak9t.jpg
416,2024-07-12,"General Paper Residue",Residue,10.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/4y2meafj68co7us.jpg
417,2024-07-12,Slipper,Other,0.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ze0j5iulv8qb63g.jpg
418,2024-07-12,"Plastic Bag Liner",Residue,2.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ywle6c2q91pnr3g.jpg
419,2024-07-12,"Tetra Pack","Non Organic",1.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/up84ti9xcj1d26b.jpg
406,2024-07-11,"Wet Organic (Food Waste)",Organic,55.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/vc8te69ij_l4w2g.jpg
407,2024-07-11,"Aluminium Can","Non Organic",0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/0fkn3gy6wmorejl.jpg
408,2024-07-11,"Plastic bottle","Non Organic",0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/lghwcb_4seju9t5.jpg
409,2024-07-11,"Glass Bottle","Non Organic",1.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ico4y1_7darxh8v.jpg
410,2024-07-11,"General Plastic Residue",Residue,7.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/1dr607s3_5yio8v.jpg
411,2024-07-11,"General Paper Residue",Residue,10,Kg,https://wiseorganicfarm.com/composbte/uploads/files/w0c1y7kgifmjaop.jpg
412,2024-07-11,"Plastic Bag Liner",Residue,2.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/7s8hj1gby429liw.jpg
413,2024-07-11,Candle,Other,0.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/2xy6wezvg_09ost.jpg
399,2024-07-10,Candle,Other,0.4,Kg,
400,2024-07-10,"Glass Bottle","Non Organic",2.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/9y4a1bkf8rlxijc.jpg
401,2024-07-10,"Plastic bottle","Non Organic",0.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/0vufpgtasmwjhqb.jpg
402,2024-07-10,"General Plastic Residue",Residue,4.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/taiyc35xsrg1v07.jpg
403,2024-07-10,"Plastic Bag Liner",Residue,2.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/bc7q365lx8vhkzt.jpg
404,2024-07-10,"General Paper Residue",Residue,10.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/vr4qji7zf2_p1ly.jpg
405,2024-07-10,"Wet Organic (Food Waste)",Organic,48,Kg,https://wiseorganicfarm.com/composbte/uploads/files/pkqzm10eg94w8ty.jpg
394,2024-07-09,"Wet Organic (Food Waste)",Organic,51.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/b2sgofnk_hptuid.jpg
395,2024-07-09,"General Plastic Residue",Residue,5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/upb7en5j209h3_t.jpg
396,2024-07-09,"General Paper Residue",Residue,8.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/f0cmq43lybhuj2x.jpg
397,2024-07-09,"Plastic Bag Liner",Residue,1.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/mvd_t3n5cf09ibe.jpg
398,2024-07-09,"Glass Bottle","Non Organic",5.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/rnesbqd9f5m7i42.jpg
387,2024-07-08,"Wet Organic (Food Waste)",Organic,68,Kg,https://wiseorganicfarm.com/composbte/uploads/files/iz8y2lqge40cxhs.jpg
388,2024-07-08,"General Paper Residue",Residue,14.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/fp1y8i5e7d623tc.jpg
389,2024-07-08,"General Plastic Residue",Residue,13.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/8rg0upe6sl7wty1.jpg
390,2024-07-08,"Glass Bottle","Non Organic",4.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/1a4iqh6lgs52du9.jpg
391,2024-07-08,"Plastic Bag Liner",Residue,2.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/v1tnez0pkhd6igs.jpg
392,2024-07-08,"Plastic bottle","Non Organic",0.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/pf19ui_tnsaer7g.jpg
393,2024-07-08,Slipper,Other,0.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/fth2n4b51izmqk9.jpg
378,2024-07-07,"Wet Organic (Food Waste)",Organic,63.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/md1o4snt57uj9wp.jpg
379,2024-07-07,"Aluminium Can","Non Organic",1.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ugyl0j6ehzs5_cw.jpg
380,2024-07-07,"Glass Bottle","Non Organic",7.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/l1893icpgdmxjhb.jpg
381,2024-07-07,"Plastic bottle","Non Organic",1.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/j5hvfpm2i0w3_ux.jpg
382,2024-07-07,"Tetra Pack","Non Organic",1.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/_rqwe1mxpvf8n4d.jpg
383,2024-07-07,"General Plastic Residue",Residue,10,Kg,https://wiseorganicfarm.com/composbte/uploads/files/jzigbh0o69clatr.jpg
384,2024-07-07,"General Paper Residue",Residue,14.30,Kg,https://wiseorganicfarm.com/composbte/uploads/files/xa1burdif_k74e5.jpg
385,2024-07-07,"Plastic Bag Liner",Residue,2.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/exmoaqlf9rsh_wu.jpg
386,2024-07-07,Candle,Other,1.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/uq81h34tiwkfmdc.jpg
371,2024-07-06,"Wet Organic (Food Waste)",Organic,64.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/gasv8_idyqmw0cb.jpg
372,2024-07-06,"General Plastic Residue",Residue,7.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/3ca56w0b1etf7sr.jpg
373,2024-07-06,"General Paper Residue",Residue,14.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/lurmtfihconapvb.jpg
374,2024-07-06,"Plastic Bag Liner",Residue,2.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/4txk82dj0hm6s3p.jpg
375,2024-07-06,Slipper,Other,0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/gdkua5pt74rbnzl.jpg
376,2024-07-06,"Glass Bottle","Non Organic",2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/szj9tfy2cgkaimd.jpg
377,2024-07-06,"Plastic bottle","Non Organic",0.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/8kplas6xewmfzv2.jpg
363,2024-07-05,"Wet Organic (Food Waste)",Organic,63,Kg,https://wiseorganicfarm.com/composbte/uploads/files/sr7i53xpg0e8t1j.jpg
364,2024-07-05,"General Plastic Residue",Residue,6.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/xqtj2fi_l95ov8u.jpg
365,2024-07-05,"General Paper Residue",Residue,14,Kg,https://wiseorganicfarm.com/composbte/uploads/files/2vwesumgablqr96.jpg
366,2024-07-05,"Plastic Bag Liner",Residue,6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/9bam8r_s2tz6pqu.jpg
367,2024-07-05,"Plastic bottle","Non Organic",2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/b2_4yg7puqm6r8e.jpg
368,2024-07-05,"Glass Bottle","Non Organic",1.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/pgl1c8a4w3fnx7_.jpg
369,2024-07-05,Candle,Other,1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ds06ravucmwxqti.jpg
370,2024-07-05,Slipper,Other,0.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/bzut4lq3ic0fmvh.jpg
355,2024-07-04,"Wet Organic (Food Waste)",Organic,82,Kg,https://wiseorganicfarm.com/composbte/uploads/files/zcglhs64q2eu03t.jpg
356,2024-07-04,"Glass Bottle","Non Organic",7.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/lryiu50m3eqh9nf.jpg
357,2024-07-04,"Aluminium Can","Non Organic",1.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/fmrte5vjwz3qb8_.jpg
358,2024-07-04,"Plastic bottle","Non Organic",0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/nelam1ud9vxq3pj.jpg
359,2024-07-04,"Tetra Pack","Non Organic",0.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/iwzd08gvx6tlq24.jpg
360,2024-07-04,"General Plastic Residue",Residue,7.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/5xn478e2fz_updc.jpg
361,2024-07-04,"General Paper Residue",Residue,11.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ih94q3tc2mrbjwe.jpg
362,2024-07-04,"Plastic Bag Liner",Residue,2.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/gudlkpc6q3efsox.jpg
346,2024-07-03,"Wet Organic (Food Waste)",Organic,64.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/n3zlpq_citurywa.jpg
347,2024-07-03,"General Plastic Residue",Residue,8.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/9abuenjfsrvldtx.jpg
348,2024-07-03,"General Paper Residue",Residue,17.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/_vtqad8l04jobiy.jpg
349,2024-07-03,"Plastic Bag Liner",Residue,3.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/79bnmehrzuvpx53.jpg
350,2024-07-03,"Aluminium Can","Non Organic",0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/7cn5hb2y0w6f1j_.jpg
351,2024-07-03,"Tetra Pack","Non Organic",0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/c_nbdzlwexp2vqm.jpg
352,2024-07-03,Slipper,Other,0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/j678rwuhvkfd0c3.jpg
353,2024-07-03,"Glass Bottle","Non Organic",4.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/02mw1ojgcrtblp6.jpg
354,2024-07-03,"Plastic bottle","Non Organic",0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/3zi01vamgb6yu8c.jpg
334,2024-07-02,"Wet Organic (Food Waste)",Organic,64.4,Kg,
335,2024-07-02,"Tetra Pack","Non Organic",0.8,Kg,
336,2024-07-02,"General Plastic Residue",Residue,4.2,Kg,
337,2024-07-02,"General Paper Residue",Residue,13.8,Kg,
338,2024-07-02,"Plastic Bag Liner",Residue,2.8,Kg,
339,2024-07-02,"Glass Bottle","Non Organic",2.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/1muqnadsg5jbylc.jpg
340,2024-07-02,"Plastic bottle","Non Organic",0.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/_r386o20mxivh7u.jpg
326,2024-07-01,"Wet Organic (Food Waste)",Organic,70.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/o5pd6fjvagzhxtk.jpg
327,2024-07-01,"General Plastic Residue",Residue,7.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ymige2x17lbdj5f.jpg
328,2024-07-01,"General Paper Residue",Residue,14.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/y_rsnc1qb5t70ip.jpg
329,2024-07-01,"Aluminium Can","Non Organic",0.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/fv0k2eurmo7xa1t.jpg
330,2024-07-01,"Plastic bottle","Non Organic",0.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/pbkyz8ras6m0c_1.jpg
331,2024-07-01,"Glass Bottle","Non Organic",7.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/gn5zso_81kl3946.jpg
332,2024-07-01,"Tetra Pack","Non Organic",0.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/yxufp329o46rn15.jpg
333,2024-07-01,"Plastic Bag Liner",Residue,3.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/8dfzyw7xvq1jrbk.jpg
317,2024-06-30,"Wet Organic (Food Waste)",Organic,50.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/e8hwd7ajm1i4g_b.jpg
318,2024-06-30,"General Plastic Residue",Residue,10.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/k_rp7c4f9w5u8se.jpg
319,2024-06-30,"General Paper Residue",Residue,17.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/0asijycn3rxvtpq.jpg
320,2024-06-30,"Tetra Pack","Non Organic",0.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/uhwle0avmj9snf_.jpg
321,2024-06-30,"Plastic bottle","Non Organic",0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/7z_8mx92buy3svj.jpg
322,2024-06-30,"Glass Bottle","Non Organic",6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/jgd74fkit3zp2sb.jpg
323,2024-06-30,Slipper,Other,0.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/8z_trjcnbxli46e.jpg
324,2024-06-30,"Plastic Bag Liner",Residue,2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/92_8mxvfk5rzqt3.jpg
325,2024-06-30,"Aluminium Can","Non Organic",0.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/bdvlg4puqmwzi0x.jpg
309,2024-06-29,"Wet Organic (Food Waste)",Organic,47,Kg,https://wiseorganicfarm.com/composbte/uploads/files/8axr6ym5j0ulqvw.jpg
310,2024-06-29,"General Plastic Residue",Residue,10.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/9oxcnjav6_lub72.jpg
311,2024-06-29,"General Paper Residue",Residue,30.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/19htopg6cd4alsn.jpg
312,2024-06-29,"Plastic Bag Liner",Residue,3.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/zfa57quy_3bgorn.jpg
313,2024-06-29,"Aluminium Can","Non Organic",0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/683gtceiq4x5w7u.jpg
314,2024-06-29,"Tetra Pack","Non Organic",0.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/nvfhd_capl2x9ut.jpg
315,2024-06-29,"Plastic bottle","Non Organic",0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/g3k1qea9js2ufln.jpg
316,2024-06-29,"Glass Bottle","Non Organic",4.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/z1ek8dqj2h_b05g.jpg
341,2024-06-28,"General Paper Residue",Residue,64.57,Kg,
342,2024-06-28,"General Plastic Residue",Residue,17.405,Kg,
343,2024-06-28,"Glass Bottle","Non Organic",10.35,Kg,
344,2024-06-28,"Plastic bottle","Non Organic",1.05,Kg,
345,2024-06-28,"Tetra Pack","Non Organic",1.2,Kg,
305,2024-06-26,"Wet Organic (Food Waste)",Organic,83,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ycvl640318oqw_u.jpg
306,2024-06-26,"General Paper Residue",Residue,18.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ym_snpf4xg52hi8.jpg
307,2024-06-26,"General Plastic Residue",Residue,8.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ea6g97058jsowl2.jpg
308,2024-06-26,"Plastic Bag Liner",Residue,3.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/rusfpn0q5exzbiw.jpg
295,2024-06-25,"Wet Organic (Food Waste)",Organic,67.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/32od_5tgzp4kmsc.jpg
296,2024-06-25,"General Plastic Residue",Residue,7.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/o9f5bl82azms4d_.jpg
297,2024-06-25,"General Paper Residue",Residue,17.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/gzj2fyrp7nb46_u.jpg
298,2024-06-25,"Plastic Bag Liner",Residue,3.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/7ep46fro8nxkjgy.jpg
299,2024-06-25,Slipper,Other,0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/w3adyk85bps_0oi.jpg
300,2024-06-25,Candle,Other,1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/3a8fr6l_ueo9vkd.jpg
301,2024-06-25,"Aluminium Can","Non Organic",1.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ipzbak_0yvx3o5s.jpg
302,2024-06-25,"Tetra Pack","Non Organic",1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/n9rla6o1v3fhs8c.jpg
303,2024-06-25,"Plastic bottle","Non Organic",1.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/_9h4naruvo3210w.jpg
304,2024-06-25,"Glass Bottle","Non Organic",3.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/56hoba4rclu9v32.jpg
287,2024-06-24,"Wet Organic (Food Waste)",Organic,57.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/i_nfg942jds17hu.jpg
288,2024-06-24,"General Plastic Residue",Residue,11,Kg,https://wiseorganicfarm.com/composbte/uploads/files/m7j86b95ciakxgp.jpg
289,2024-06-24,"General Paper Residue",Residue,14.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/kb2vujnf7zy4_lm.jpg
290,2024-06-24,"Plastic Bag Liner",Residue,2.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/gfjuiabq1hy5trw.jpg
291,2024-06-24,Slipper,Other,0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/vpxqb85lhgs9iea.jpg
292,2024-06-24,"Aluminium Can","Non Organic",0.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/4v0a16_yhzrgjm3.jpg
